"id";"timestamp";"amount";"customer_id";"product_id"
"55625";"2014-01-29 23:29:59";"1,00";"788";"37"
"55628";"2014-01-29 23:36:05";"1,00";"803";"37"
"55629";"2014-01-29 23:36:06";"1,00";"320";"37"
"55630";"2014-01-29 23:36:06";"1,00";"764";"37"
"55635";"2014-01-29 23:39:43";"1,00";"773";"37"
"55634";"2014-01-29 23:39:43";"1,00";"773";"37"
"55633";"2014-01-29 23:39:43";"1,00";"773";"37"
"55649";"2014-01-30 00:01:21";"1,00";"832";"37"
"55648";"2014-01-30 00:01:21";"1,00";"832";"37"
"55647";"2014-01-30 00:01:21";"1,00";"832";"37"
"55646";"2014-01-30 00:01:21";"1,00";"832";"37"
"55659";"2014-01-30 00:07:42";"1,00";"788";"37"
"55653";"2014-01-30 00:07:42";"1,00";"788";"37"
"55652";"2014-01-30 00:07:42";"1,00";"788";"37"
"55654";"2014-01-30 00:07:42";"1,00";"788";"37"
"55655";"2014-01-30 00:07:42";"1,00";"788";"37"
"55657";"2014-01-30 00:07:42";"1,00";"788";"37"
"55656";"2014-01-30 00:07:42";"1,00";"788";"37"
"55658";"2014-01-30 00:07:42";"1,00";"788";"37"
"55661";"2014-01-30 00:20:05";"1,00";"779";"37"
"55662";"2014-01-30 00:20:06";"1,00";"779";"37"
"55663";"2014-01-30 00:20:07";"1,00";"779";"37"
"55664";"2014-01-30 00:20:08";"1,00";"779";"37"
"55665";"2014-01-30 00:23:21";"1,00";"703";"37"
"55669";"2014-01-30 00:25:17";"1,00";"773";"37"
"55668";"2014-01-30 00:25:17";"1,00";"773";"37"
"55670";"2014-01-30 00:29:44";"1,00";"716";"37"
"55671";"2014-01-30 00:29:44";"1,00";"716";"37"
"55673";"2014-01-30 00:29:57";"1,00";"609";"37"
"55672";"2014-01-30 00:29:57";"1,00";"609";"37"
"55675";"2014-01-30 00:34:42";"1,00";"832";"37"
"55674";"2014-01-30 00:34:42";"1,00";"832";"37"
"55676";"2014-01-30 00:34:42";"1,00";"832";"37"
"55685";"2014-01-30 01:11:14";"1,00";"779";"37"
"55684";"2014-01-30 01:11:14";"1,00";"779";"37"
"55681";"2014-01-30 01:11:14";"1,00";"779";"37"
"55682";"2014-01-30 01:11:14";"1,00";"779";"37"
"55683";"2014-01-30 01:11:14";"1,00";"779";"37"
"55688";"2014-01-30 01:21:02";"1,00";"703";"37"
"55687";"2014-01-30 01:21:02";"1,00";"703";"37"
"55686";"2014-01-30 01:21:02";"1,00";"703";"37"
"55706";"2014-01-30 21:36:18";"3,00";"718";"65"
"55734";"2014-01-30 22:23:19";"1,50";"12";"7"
"55739";"2014-01-30 22:27:14";"1,50";"642";"7"
"55741";"2014-01-30 22:32:16";"3,00";"590";"65"
